text;category
ingat pilih menteri hak prerogatif presiden usul putus akhir ttep presiden menteri baru bilang aku bukan menteri agama islam aku menteri agama republik indonesia dalam trdapat bagai agama;positif
nitizen rasa lebih pintar pilih menteri jokowi lalu timbang matang tentu pilih;positif
selamat pak live report umum kabinet jokowi jilid ii;positif
sadar agama islam agama mayoritas indonesia hormat agama sama sama beri sempat menteri agama baru jalan tugas baik;positif
selamat menteri desa pdtt baru kabinet indonesia maju;positif
sensitif bro nikah beda agama trus layak jadi menteri tuh yasonna agama minoritas fine jadi menkumham lu yakin posisi mendikbud tunggu hasil kan baru lantik kerja;positif
yok dukung bareng kabinet kerja baru pak indonesia maju;positif
nyata ibu kompas tv acara ros baca ibu ikut lg kabinet kecewa iya semua hak pakde selamat karya bu sus meski jadi menteri lg trima kasih atas kerja ibu buat negara rakyat khusus nelayan gbu;positif
makanya kalian usul menteri urus ummat islam mayoritas pak presiden benar nama menteri agama indonesia bukan cuma agama;positif
selamat sukses pak menteri moga desa desa indonesia makin maju;positif
capek bain pak sidang jatah menteri apa mau kata kecewa baya dah sabar la kau pak;negatif
ajar banyak banyak walaupun bukan latar belakang didik murid cukup baik kata nadiem sembari sambut tawa seluruh ruang siswa ajar panjang hayat mas menteri mantap;positif
selamat buat bapak halim iskandar jadi menteri desa moga amanah;positif
baru bilang lengser kemaren slama tahun ngapain nongkrong warkop pantes orang gin tahan sama pak jokowi;negatif
jangan menteri tunjuk hak prerogatif presiden bpk prabowo emis minta jadi menteri pak jokowi sendiri minta beliau bantu kabinet pak prabowo lebih tau si langgar ham beberapa thn lalu;positif
semangat selamat kerja aku jadi menteri pak;positif
moga makin maju dunia didik indonesia;positif
selamat guss;positif
tadi lihat kerja bp jokowi timbang periode dua apa tetap semangat bu buat baik indonesia cinta moga menteri ganti bagus lebih baik salam semua saudara;positif
pak bu kabinet kerja skr;negatif
bapak cek usaha truck lama kecewa bikin kir plat kuning butuh bulan bapak gebuk dikit menteri hubung kasih periode pulak;negatif
selamat kerja kabinet indonesia maju moga komposisi fatsun nyeleneh serius soal maslahat rakyat merdeka;positif
moga nadiem makarim ubah stigma profesi guru indonesia sama gengsi dokter polisi jabat lain profesi guru jadi profesi bangga;positif
bagaimana mau maju menteri potensi tinggal semua bu sus nyata jokowi punya beban bukan beban;negatif
ganti waktu singkat singkat menteri kerja jelek penuh target utama menteri parpol malah tahan kan jokowi omong percaya rezim penuh dusta;negatif
tingkat puas paling tinggi nang malah pilih sedih know bu sus jadi menteri padahal paling bagus;negatif
kabinet singapore menteri didik orang asli indonesia jadi kabinet pr selesai kurikulum didik amburadul guna dana bos sesuai prosedur;negatif
nadiem makarim jadi menteri muda moga didik indonesia terobos baru;positif
sejarah nkri putra dayak masuk kabinet jokowi selamat sahabat palangkaraya jalan tjilik riwut kamu satu ken main kesana;positif
berapa jumlah dana boros mobil ganti menteri jabat ganti mobil utsng negara makin bengkak pikir bela negara hasil uang negara lunasin utang negara cara begini coba pikir;negatif
prabowo bukti langgar ham bukti prabowo libat culi mahasiswa langgar ham jokowi mungkin angkat prabowo jadi menteri prabowo sendiri langgar ham;negatif
kepala polisi daerah sumatera selatan serta staf ucap selamat sukses atas jabat baru jenderal pol prof drs muhammad tito karnavian ph menteri negeri republik;positif
semua heboh bu sus uda susun kabinet aku malah kemaren pikir bu sus pikir pak basuki hadimuljono menteri pupr alhamdullilah beliau mas susun kabinet posisi sama;positif
moga wishnutama nadiem makarim erick thohir bawa angin segar;positif
mantap kereenn menteri;positif
pak prabowo jadi menteri qadarullah sehat terus pak moga amanah tetap setia baris;positif
ahh buk sus follow prestasi bukan menteri jadi jadi tetap hati terima kasih buk;positif
pak bu sus masuk kabinet pak pak want bu sus pak;negatif
selamat kpd pak percaya pak presiden menteri bumn;positif
sedih bu sus jadi menteri pesan psikolog;negatif
sayang bintang kabinet indonesia kerja bu sus pak ignasius jonan;negatif
nitizen patah hati ibu sus masuk susun kabinet kerja presiden jokowi bu sus aku temu one piece jadi raja bajak laut;negatif
sepakat ibu sus jadi menteri bener bener bikin patah hati;negatif
sedih rupiah lesu pasca umum menteri baru jokowi;negatif
asyik banget prabowo jadi menteri mantap tahun depan harus aman tentram demo drama soal oposisi rapat presiden;positif
selamat kerja moga indonesia makin bagus bersih apa;positif
bu aku sedih bu sus jadi menteri;negatif
tenang sedikit indonesia pny menteri tahan sesuai ahli niat;positif
pks prabowo moga jadi menteri baik;positif
langkah langkah telusur ucap bukti diri sendiri jadi kawan menteri terima kasih menteri laut ikan bapak edhy prabowo menteri;positif
selamat terima kasih pak angkat putra baik jadi menteri agama fachrul razi menteri atr kepala bpn sofyan djalil moga amanah;positif
kerja hati bu sus anggap jokowi kerja oligarki langsung jatah menteri;negatif
bu sus pudjiastuti contoh menteri hasil buat kepala tegak buah bangsa segani bangsa selalu cinta bu sus pudjiastuti;positif
bu sus jadi menteri rasa rois mas jihad taharrok la yurfa amn;negatif
suluh ikan bantu provinsi sumatera selatan ucap selamat atas lantik bapak edhy prabowo menteri laut ikan kabinet indonesia maju periode;positif
menteri kali kali blunder banyak pilih bu sus luar biasa capai enggak huhu;negatif
piluuu rasa hatikuuu;negatif
kata dulu papua tetap perhati menteri papua kemarin orang papua panggil istana;negatif
moga komposisi kabinet lebih baik ketimbang belum lepas kurang tri tri belum moga pilih bapak presiden kali pilih baik bangsa negara;positif
panggil istana jadi menteritetap berkonsilidasi bangun negerisebab tugas jaga ibu pertiwi bukan buat menteri putra putri baik bangsa;positif
salah pilih nadiem makarim mendikbud lama jabat isi orang generasi lama ubah nyata moga mas nadiem bawa revolusi didik nyata amiin;positif
inget omong beliau suruh jadi menteri pak jokowi periode dulu bu sus tolak presiden minta tidak bisa nolak buat janji periode sekian jadi sekarang jangan salah pak jokowi jelas bu sus tolak;positif
pikat kemenhan milik menteri baru;positif
serentak menteri menko baru lantik suara radikalisme;negatif
dulu kritisi fungsi menteri koordinator kini jadi menko aku pikir pak jokowi milih menteri awal bacot dijadiin menteri biar bacot sekaligus ngerasain sama kaya pak prabowo dulu suka bilang tahan indonesia kuat now;positif
bu sus pudjiastuti jadi menteri netizen patah hati;negatif
bahagia kalian ajar mendikbud pak nadiem makarim jadi bayar spp lewat gopay;positif
selamat datang menteri tahan republik indonesia bapak prabowo subianto;positif
ganjil apa gara gara luh terus ibu lanjut jadi menteri jawab;negatif
tiada menteri tangguh bu sus meski kecewa ttep dukung kabinet kerja pak de;positif
mendikbud nadiem makarim janji inovasi dunia didik;positif
susun menteri jokowi sungguh tarik harap lebih baik let see;positif
selamat tugas pak menteri moga amanah jadi berkah indonesia;positif
dukung formasi kabinet jilid ii jokowi pesan kadin sindonews berita kini percaya rss;positif
kabinet jokowi bebas korupsi optimis indonesia maju;positif
baru menteri hafal nama jabat;negatif
cocok damping bapak menteri baru;positif
terima kasih presiden joko jokowi kabinet periode dua pilih menteri eci memang bukan hak kuasa hak kuasa pribumi blaster pribumi eci tjahyo kumolo erick thohir dua pribumi stratifikasi sosial tiga;positif
umum menteri kemaren aksi tolak erick thohir twitter untung orang bersih habis dikulitin borok jelang hari lantik kerja menteri bagus karirnya usaha;negatif
menteri hak prerogatif presiden duga harap moga pilih pak jokowi benar ada tugas jadi pak jokowi pilih laksana lanjut jaga beliau doa beliau antar indonesia jadi lebih baik;positif
kode lihat percaya pak jokowi wishnutama beberapa event sukses jadi beliau tunjuk jadi menteri kayak pegang andre soelistyo kevin aluwi;positif
kiai maklum menteri agama ada garda depan atas radikalisme bas agama kiai habis erti pilih;positif
sangat sayang orang kompeten ibu masuk moga ibu sukses depan usaha beliau selamat air indonesia terus menteri baru ganti beliau;negatif
mantap banget bapak menteri baru moga jadi contoh semua menteri;positif
ini susun menteri kabinet indonesia maju jokowi maruf selamat kerja emban tugas indonesia menteri favorit;positif
kapan bu sus ahok grace jadi menteri pak;negatif
prabowo jadi menteri jokowi media asing tulis hari duka hak asasi manusia lewat;negatif
selamat atas lantik menteri kabinet indonesia maju sama presiden wakil presiden moga indonesia lebih sejahtera damai jadi negara maju selamat kerja;positif
cebong suka menteri agama baru;positif
temu presiden pks prabowo ungkap alas gabung kabinet jokowi pks aku hormat putus prabowo lengkap;positif
moga menteri pilih terus jejak dahulu anggap baik pihak kpd rakyat contoh nelayan kt tentram sekarang takut lg cari ikan laut lama sangat rawan nelayan asing segan laku manusiawi thdp nelayan kt;positif
baru kali ngerasain ganti menteri feel beneran bikin baper banget drakor lewat dah selalu bu;negatif
balik kos duluan lihat tv pak prabowo lantik jadi menteri;positif
menteri menteri jokowi nilai kompeten bidang;negatif
nadiem makarim menteri didik budaya rupa proyek sekuler deislamisasi indonesia tahap akhir kata guru besar prof daniel mohammad rosyid artikel judul deschooling vs deislamisasi;positif
sangat se sekali mas bro satu menteri tsb menteri negeri ormas suka sweeping rumah ibadah non muslim;negatif
lemah bentur perintah narasi bangun;negatif
voa indonesia aktivis perempuan desak menteri pppa baru maju tara gender;negatif
ibu sus mana kabinet jokowi sekarang jangan tenggelam cukup ibu sus tenggelam kapal curi ikan indonesia;negatif
dulu waktu awal ibu jadi menteri yakin ibu ngeliat kabinet menteri sekarang malah hilang bu sus;negatif
moga menteri baru paham gus dur;positif
selamat pagi bapak menteri desa tanah majapahit tetap semangat desa bangun indonesia;positif
optimis jalan baik rapor menteri merah pak jokowi segan ganti lebih baik;positif
jadi menteri amran baru berani bilang data bps data mafia duga lama rejim jokowi penuh dusta;negatif
moga kabinet baru semangat baru maju indonesia;positif
awal senang menteri agama bukan nasi uduk banserep tokoh jenderal merah lebih buruk seperti;negatif
tenggelam salah satu kata ingat sus pudjiastuti mantan menteri laut ikan milik gudang aktivitas jabat yuk intip giat asyik ibu sus;negatif
mudah kabinet tri jokowi sekarang bantu depan adil sosial seluruh rakyat indonesia papua tinggal kembang sama wilaya barat;positif
jelas kan menteri lama ngak angkat aku ikut rapat istana paham;negatif
moga allah selalu lindung taung niat tulus ihklas kabinet bapak lama kerja indonesia maju;positif
selamat atas lantik bpk prabowo jadi menteri tahan moga nkri aman bawah pimpin bapak;positif
bamsoet apresiasi presiden jokowi pilih beberapa menteri kalang muda;positif
siapa membully menteri sama membully pak jokowi hati kalian ciduk baru nyahok lo;positif
kiai nu kecewa jokowi tunjuk fachrul razi menteri agama;negatif
padahal ken bu sus jadi menteri laut;negatif
udahlah pk prab jadi menteri jokowi gerindra usah ikut campur semua visi jokowi kalian akn makin meyakinkn orang pk prab benalu kabinet jokowi mau label gitu serahkn semua sama jokowi gakusah banyak komentar;positif
sehat selalu yaa bu sus pudjiastuti semangat semangat sejarah catat menteri baik lawan nelayan liar;positif
yakin pak tang anak muda negara maju menteri anak muda banyak protes pak;negatif
banyak protes pak prabowo jadi menteri tahan aku mikir positif mungkin pak jokowi satu rakyat indonesia yv tahun akhir pecah belah mungkin beliau asal putus;positif
harus soal hidup agama wewenang menteri agama menteri agama bilang bukan menteri agama islam wakil menteri agama suka like akun bokep jadi tahu mungkin bpip prof bantu;negatif
selamat juang kabinet baru besar harap dagang kecil kolaborasi cipta pak jokowi pak prabowo biasa minat langsung order wa;positif
gilaa bangga banget indonesia punya bu sus satu menteri bacain detail profilenya nontonin semua video emang ibu bener kerja keras kerja ikhlas indonesia miss terima kasih ibu;positif
aquaculturist ucap selamat yth bapak edhy prabowo menteri laut ikan moga ikan budi daya selalu sinambung bukan anak dua;positif
percaya tunjuk nadiem makarim timbang bagai masuk perintah mungkin gegabah;positif
ucap selamat kpd bantu pilih maupun baru rakyat harap pak rr jangan pantang mundur kritik tunggu sepak terjang menteri target rakyat;positif
bapak masuk kabinet jilid pak;negatif
sayang manusia paling unggul indonesia jadi menteri maksud unggul nyinyir nol karya;negatif
tidak mau menteri favorit aku kurang bu retno bu sus;negatif
dulu angkat jadi menteri hampir mua orang mempertanyakanya akhir bukti beliau benar istimewa banyak tanya menteri sekarang mari pikir positif;positif
santai banget duduk leseh kenal suaunan menteri kabinet perlu mewah salut;positif
moga video lihat menteri;positif
dukung pak prabowo garis keras terima pak prabowo jadi menteri otomatis kan bawah pak jokowi ng gas mulu dah bilang heran deh suka pak joko personality kecewa pimpin yaa beda;negatif
politikus pdi juang kapitra ampera dukung penuh sikap presiden joko widodo tunjuk prabowo subianto menteri tahan menhan;positif
selamat tugas menteri baru presiden moga jalan tugas tugas indonesia maju depan;positif
kali mafia migas mafia ikan menang besar lihat kabinet skr benar beban;negatif
bapak yusri ihza mahendra calon menteri;negatif
inti selamat jalan amanah mendikbud mas nadiem makarim mantan bu guru guru abadi anak anak sungguh nanti karya karya semangat mas;positif
tengah tantang makin berat besar harap kabinet indonesia maju wujud adil sejahtera seluruh rakyat indonesia selamatkabinetindonesiamaju;positif
waahh bakal sering datang acara mendikbud dikti bos nadiem makarim;positif
prabowo jadi menteri jokowi gerindra keluar zona nyaman;negatif
gada salah pak prabowo gabung jadi menteri pak jokowi bacot orang balik pak prabowo stay strong nggih pak gausa peduli bilang gila jabat tidak mau ajak maju tinggal;positif
moga nadiem makarim menghadirkam terobos baru dunia didik negara;positif
selamat sukses gus halim iskandar menteri desa pdtt moga amanah;positif
orang pandai arti lupa allah selaku sang cipta selamat tugas pak indonesia future literally hands;positif
paling bener kerja soal cuma bu sus aku mungkin menteri kurang sorot kecewa nama bu sus;negatif
jadi menteri amat singgung pilpres jokowi beri hormat musuh luka tribunnews;negatif
pernah pikir siapa menang dipilpres rubah indonesia jadi lebih bersih mafia impor trbersit stlh petral bubar lg mafia migas cerah pak brita jgt msuk kabinet sangka bantah total;positif
prabowo ambil jatah menteri tahan perintah jokowi netizen sangat kecewa;negatif
concern pakdhe periode ii kan lebih social bangun sdm jadi beliau perlu laku breakthrough bidang social pilih nadiem makarim urus ikan masuk bidang ekonomi tinggal lanjut bagus;positif
inget pak jokowi bilang jangan kaget nnti banyak menteri mudanow welcome angela tanoesoedibjo;positif
selamat bapak abdul halim iskandar menteri pdt bawa desa jadi lebih baik damping lebih baik;positif
banyak dukung pak jokowi mundur kecewa putus kabinet beliau sabar dulu lihat hasil kembang lama beliau tunjuk banyak hasil indonesia;positif
waoww menteri rasa presidennn;positif
moga era nadiem makarim sekolah kagak cuman main zuma stempel kerja;positif
kalian buka profile semua menteri baru dah coment putra putri baik indonesia;positif
nadiem makarim jadi mendikbud moga bayar ukt uang kuliah cashback pakai go pay;positif
begini bagus ibu menteri ibu sus;negatif
selamat kerja kabinet indonesia maju copot tengah jalan bukan baru jokowi jadi hati hati sungguh sungguh abdi negeri;positif
menteri agama indonesia;positif
hinca panjaitan yakin presiden punya tuju baik serta kader partai demokrat bantu;positif
hasil memang mudah bikin es teh manis saran jangan jadi groupies sayang potensi muda kelian kalo cuma jadi groupies pandu sorak puja kuasa;positif
selamat lantik menteri rakyat indonesia satu minta ajar cara duduk pak;positif
selamat sukses bapak ibu menteri kim tegak adil tinjau proses hukum salah asn utama bidang korupsi tangkap koruptor jangan rekayasa hukum;positif
tahun dapat porsi anggar negara besar menteri tahan barusemoga pak mampu tambal cegah bocor anggar pernah sampai tsb;positif
pak mantan ketua timses prabowo hatta kini tunjuk menko polhukam perlu peran bung mantik umat soal isu sih masjid ceramah kontroversioal tugas menteri sesuai visi misi jokowi;negatif
sedih lihat daftar menteri sekarang tidak ada nama bu sus;negatif
cukup terima putus pak jokowi pilih menteri hak prerogatif presiden ganggu gugat siapa;positif
menteri strategis problem bangsa lepas ada diskriminasi bagai ranah atas perempuan optimal lindung anak pilih menteri sperti penting ala kadar sj pdhal perempuan kredibel limpah stok;negatif
yth bapak menteri agraria tata ruang bpn segera ditindaklanjuti kapan ada gelar eksternal perkara tks;positif
terima kasih bu sus indonesia bangga punya menteri hebat ibu;positif
yes moga kabinet jokowi bawa indonesia jadi lebih maju makmur depan;positif
kubole tanya ndak nggg timbang nadiem makarim jadi mendiknas;negatif
kata mangkas birokrasi banyak wakil menteri pak eselon apa guna;negatif
serang islam menteri baru lantik orang usaha bentur umat islam perintah tahu islam bukan radikal radikalisme bukan ajar islam;negatif
mana nak jadi menteri;negatif
jokowi sayang putra putri malu pilih jokowi jadi menteri ajar putra putri malu;negatif
jelas sekali nyata menag baru bukan menteri satu agama lebih tepat manager semua agama pasti salah agama jadi alas rubah ideologi mata menag tajam tatap gera ajar radikal;negatif
one perna sejarah selesai jabat menteri sambut layak presiden mantan menteri rasa presiden;positif
jokowi jadi presiden kominfo pak butuh menteri paham teknologi masa kini dekat millenials jokowi say;positif
selamat kabinet indonesia satu jilid jadi indonesia lebih martabat;positif
semangat pagi indonesia pda tugas masing tetap jual amoorea ajak nabung car ikut awal perintah baru smngat labih lgi indonesia maju pak jokowi sluruh kabinet smga amanah;positif
menteri laut ikan edhy prabowo sorry thank bu sus;positif
prabowo menteri special;positif
terima kasih bu sus salah satu menteri baik hati bangga milik bu kira tuhan balas sgala abdi lama miss much bripenghormatantertinggi;positif
selamat kerja bapak ibu moga amanah susun lengkap menteri kabinet jokowi maruf;positif
mana buk juang beliau selesai percaya salah satu faktor dukung jokowi ada bu sus kabinet;negatif
apa cuma aku terima nadiem makarim jadi mendikbud;negatif
moga apa dengar benar bu sus tetap kabinet;positif
moga ganggu jalan perintah tahun depan media asing sorot soal ham prabowo kabinet jokowi;positif
amat sebut komposisi menteri ekonomi jokowi khawatir lewat news;negatif
bu ibu protes pak jokowi bilang pak jokowi rakyat indonesia minta jadi menteri laut ikan;negatif
papua tagih janji jokowi papua jatah kursi menteri padahal papua sumbang suara jokowi;negatif
fathul nilai langkah jokowi sebut rupa suatu terobos baru tunjuk nadiem tahun kalang anak muda jadi menteri kabinet jilid indonesia maju;positif
jabat menteri jadi kerja sambil pak cari orang mas memang benar kerja penuh waktu;negatif
gabung gerinda koalisi perintah bukti pak satu semua elemen masarakat cipta perintah kuat sinergi damai jadi catat baik menteri menjbat rangkap tum partai;positif
selamat bapak jabat menteri tahan republik indonesia kabinet indonesia maju selamat tugas;positif
ahy ucap selamat jokowi kabinet indonesia maju;positif
baju batik duduk tangga menteri baru orang baik siap bawa indonesia juara selamat pak jokowi kiyai maruf seluruh jajar menteri pilih hari selamat jalan amanah bangsa negara;positif
erick thohir tolak kursi menteri jokowi menang bapak undur diri hari lantik tunggu aksi nyata;negatif
optimis didik indonesia depan mampu bicara banyak;positif
malah dibully kader jajar menteri justru bukti sejak awal dukung pak dukung pamrih tekan tekan woles cuy beban;negatif
jokowi ceplos baca bocor susun menteri pdip kecewa prabowo jadi menhan tanya;negatif
emang otak orang siapa coba perlu onno jadi menteri nah baru bener;negatif
selamat bapak atas lantik jadi menteri tahan ri panggung baik bukti kapastitas kapabilitas milik kerja baik antar indah waktu;positif
biar makan singkong beneran makan roti mimpi biar jadi menteri beneran presiden cuma mimpi selamat tugas prabowo;positif
selamat tugas bapak pilih atas gabung prabowo bagi menteri apresiasi bentuk cara jaga damai kian hari kian panas tengah tensi pilpres lalu;positif
jangan terpa bu sus bu sri mulyani bu retno pak basuki banyak menteri bagus tahan;positif
ibu sus jadi menteri;negatif
ikhlas dukung menteri baru pak mahfud md tunjuk pak wiranto orang negarawan sejati terima kasih banyak pak wiranto atas semua usaha bantu bangun nkri gabung kabinet kerja lama th cepat sembuh sediakala lupa;positif
yakin kabinet jokowi baik baik begitu progresif sesuai tagline indonesia maju lihat tim ekonomi gitu banyak isi lingkar kahmi alumni hmi paling dikit sri mulyani ckckck;negatif
bbc news komposisi kabinet cermin langgeng balas budi;negatif
selamat emban tugas baru pak menteri salam blitar;positif
selamat purna tugas bu sus bangga lama ibu jabat menteri nelayan asing curi ikan brani takut bakar kapal mantap bu moga sehat selalu amiin;positif
bu sus jadi menteri lgi;negatif
kapasitas junjung lu emang batas menteri keren pak beri posisi menteri biar ajar jadi jabat negara dulu;positif
sedih lihat berita menteri sus nang sertijab;negatif
harap ibu sus jadi menteri kkp curi ikan kurang laut tuntas malah ibu jabat;negatif
selamat emban amanah baru kpd pak muhadjir effendy menko pmk kpd pak nadiem makarim mendikbud kabinet indonesia maju moga beri lancar mudah laksana tugas indonesia lebih maju modern adil makmur cerdas hidup bangsa;positif
selamat atas pilih bpk halim menteri desa bangun daerah tinggal transmigrasi periode moga amanah bawa desa lebih maju;positif
jangan dulu pesimis pandang menteri muda optimis dulu byk ragu bu sus iring waktu beliau jadi salah satu menteri baik;positif
hanura kecewa satu kader jadi menteri kabinet indonesia maju;negatif
congratulation pak mendes baru tppi siap laksana program pak menteri;positif
selamat sukses atas lantik bapak edy prabowo menteri laut ikan moga lanjut estafet pimpin ibu sus moga tambah maju bawah komando pak edy prabowo;positif
wooi dongok dungu tugas ksp apa mpud apa rangkap kelas jubir aku saran fokus urus papua menteri polhukam bukan remeh temeh urus dasar dongo dungu loe baca narasi aku paham baru loe komentar septictank kuning;negatif
indonesia aman sekarang menteri bukan kaleng kaleng;positif
selamat lantik pak jokowi pak maruf menteri pilih moga amanah jaga baik harap masalah indonesia pudar jadi lebih maju masyarakat indonesia perlu aksi bukan omong kosong belaka;positif
bu ucap terima kasih atas kerja keras sangat kecewa ibu awal kkp kabinet jilid moga ibu karya lebih baik beri berkah negeri cinta salam hormat;positif
hatrick analisa prabowo menhan mahfud md menkopolhukam tulis hari lalu nadiem makarim mendikbud alhamdulillah bangga;positif
mudah jadi kejut menteri laut ikan lilakno nanging ora lalekno bu sus pudjiastuti;positif
word sir cuma harap indonesia lebih baik dear bapak ibu harap tang kalian selamat kerja kabinet indonesia lebih baik;positif
nadiem buat bijak inovarif dunia didik menteri didik budaya nadiem anwar makarim aku agam tantang hadap dunia didik;positif
wishnutama optimis edhy prabowo bu sus baik erik thohir menteri bumn zainudin amal siapa dah;positif
selamat kerja bapak presiden republik indonesia bapak kh maruf wakil presiden republik indonesia kabinet menteri indonesia maju moga amanah jalan tugas negara;positif
satu tarik kabinet indonesia maju menteri papua jokowi beneran beban;negatif
pertama sejarah indonesia orang menteri sambut riah bak orang presiden selamat tugas pak jendral moga senantiasa dapat ridha allah swt jaga utuh nkri aamin allahumma aamin;positif
ipotnews menteri badan usaha milik negara bumn erick thohir aku laku evaluasi total bumn sekaligus siap laku bersih bersih rangka profesionalitas cipta iklim baik sehat;positif
salah satu kecewa kabinet baru jokowi kurang jumlah menteri perempuan tahun menteri perempuan kabinet kerja sekarang justru kurang jadi;negatif
hahay garis besar keren kabinet pak lawa mungkin biar segar prajurit coklat jadi mendagri contoh;positif
damn aku berfikir besar jokowi mang si nadiem makarim buat jadi mendikbud;positif
baper lihat pak jokowi gandeng tangan bu iriana mau ngasih selamat menteri;positif
kirain pak nadiem jadi menteri hubung tau menteri didik aku kaget bu sus jadi menteri;negatif
mantabss baru hebat coba posting menteri kapir;negatif
meski kabar bu sus tolak harap beliau antara baris menteri kabinet indonesia maju;negatif
yha bu sus ngalanjut jadi menteri;negatif
sorot kerja menteri laut baru cocok ganti buk pak kan pak;negatif
rasa bagi dukung pak jokowi sangat kecewa pilih beberapa tetap optimes pilih pak jokowi lh baik bangsa negara;positif
dukung jokowi probowo mungkin sama kecewa lihat gerindra ngirim menteri tau mau jadi menteri mungkin dulu prabowo terima pinang jokowi jadi wakil nasib garis tangan siapa tau;negatif
tul banget pak menteri laut ikan hilang pakk;negatif
ibu cinta bu sus terima kasih yah bu atas abdi lama tahun kemarin awal kaget pilih ibu mohon ibu tetap bantu perhati lestari laut yah bu menteri terima kasih bu sus;positif
selamat atas pilih pak halim menteri kabinet moga berkah maslahah;positif
kecewa orang pecat jadi menteri jokowi milih orang;negatif
mudah ada ulama sidang kabinet semua program jalan beri manfaat ummat semua anggota kabinet selalu ingat arti suatu amanat ciri munafik antara khianat thd amanah mulai doa akhir doa moga berkah;positif
indonesia lebih maju;positif
pak prabowo menteri tahan serasa kaya presiden mata masyarakat klau bpk cocok kaya jadi presiden;negatif
aku senang tau ibu bukan jadi menteri laut sehat sehat ibu sus;negatif
jokowi gimana ceritane islamophobia jadi menteri agama indonesia duduk muslim besar dunia malu;negatif
terima kasih bu sus atas dedikasi tulus lama tahun harap ibu tetap lanjut periode yakin ibu kontribusi indonesia wlaupun bukan jadi menteri;positif
terima jabat menteri erick thohir henti total bisnis langkah tepat putus erick thohir lebih baik fokus jadi menteri bumn bumn tumbuh sehat untung;positif
moga menteri benar jalan kan tugas ikhlas ridho krj keras bangsa negara indonesia jangan korupsi ingat allah maha lihat maha tahu;positif
kini semua ubah pak pak tadi selalu lawan sekarang satu wujud indonesia lebih baik pak prabowo segala background militer tunjuk sanggup layak jadi menteri tahan;positif
jokowi koalisi gemuk prabowo subianto rapat perintah sinyal negatif demokrasi indonesia bbc indonesia;negatif
insyaalloh semua lalu banyak timbang sangat matang baik negeri buat menteri pilih awas jangan main kabinet perintah jokowi jamin menteri jabat satu periode becus kerja bakal sikat;positif
rekonsiliasi makan korban tokoh hebat jaga daulat bangsa kait hukum laut pak ibu depak bursa menteri kabinet kursi menteri jml sama jatah rekonsiliasi;negatif
jadi mendikbud nadiem makarim utama didik karakter;positif
rupiah perkasa jelang umum menteri baru jokowi;positif
terima kasih bu sus bantu pak hancur mafia ikan indonesia moga menteri pilih lanjut;positif
bos net sama bos gojek gabung beuh;positif
jokowi mahfud md mulai jegal pdip prabowo dukung baca berita kini dapat uang ayo download baca plus isi kode invite klik sini;negatif
cukup puas pak jokowi kali singgung korupsi radikalisme kode keras ada ibu sus kabinet bukan arti kabinet buruk bu sus tinggal legacy baik terima kasih ibu sekarang waktu awal terus bu sus menteri lain;positif
harap kabinet moga korupsi indonesia lebih maju selamat kerja abdi bapak ibu sekali;positif
selamat mas mendikbud bpk nadiem makarim;positif
menteri mudah olahraga baru zainudin amal prestasi bidang olahraga pernah hubung pulak sama kasus korupsi akil mochtar migas makin aneh pak jokowi padahal banyak orang lebih ngerti bidang olahraga;negatif
apa orang ngerti kata jokowi beban pilih menteri partai bukan profesional;negatif
bu sus jadi menteri tarik besok calon diri jadi apa prediksi jadi;negatif
mr bina buzzer mr buldozer kabinet jokowi ii;negatif
selamat pagi pak menteri salam desa tpp kab pulang pisau prov kalimantan tengah;positif
sedih menteri favorit akuuu bu susiiiii bu sri mulyani bu sus sbnrnya harap buat lanjut periode;negatif
sukses buat wakil menteri milenial sangat tepat terobos bpk presiden;positif
mulai lihat bakal reshuffel kabinet mulai nampak bangkang;negatif
indonesia buat ajang coba coba kabinet kerja jilid moga hari pertama menterine ws enek pecat;negatif
kecewa masuk kabinet jelas jelas kompeten kredibilitas;negatif
biar tentang biar kabinet indonesia maju kerja baik penuh semangat lagi kenal kang kadrun tetangga seblh rumah orgnya baik;positif
well laku pak jokowi sekarang pilih menteri nyenengin semua pihak periods pertama isi perang oposisi segala riuh periods ken halus perintah ganggu salah politik;positif
bu sus pudjiastuti contoh menteri hasil buat kepala tegak buah bangsa segani bangsa selalu cinta bu sus pudjiastuti;negatif
huaaa bu sus tidak jadi menteri periode;negatif
kena bu sus menteri laut angkat pak kecewa sekali;negatif
selamat emban tugas baru pak menteri salam blitar;positif
meski masuk kabinet psi apresiasi pilih menteri jokowi;positif
memang lebih manfaat jadi menteri jadi oposisi;positif
serius menteri pemuda olahraga kakek kakek lahir kaca sama malaysia woi pintar banget emang dah milih menteri buat korupsi;negatif
pancasila nkri nkri harga mati nu nu harga mati nu harap menteri kibul jokowi;negatif
sus pujiastuti korban muas gelintir orang senang kiprah beliau lama jadi menteri kkp;negatif
selamat kader tokoh golkar lantik menteri kabinet indonesia maju periode empat kader tokoh golkar pilih presiden jokowi;positif
ucap selamat alir deras angela tanoesoedibjo hari lantik wakil menteri pariwisata ekonomi kreatifdiantaranya kader partai perindo seluruh indonesia;positif
saia sangat kecewa berat bu sus lg jadi menteri;negatif
selamat kerja tunai amanat rakyat joko widodo jokowi umum resmi kabinet indonesia maju susun menteri menteri;positif
