text;category
rela mati prabowo mut panganen kae sego endok saiki dadi menteri makane eling sing cinta durung mesti cinta ash ngopo;positif
selamat kerja kabinet indonesia maju;positif
aneh pak pak prabowo ken jadi menteri;negatif
pak salah satu menteri baik punya malah korban kompromi politik;negatif
sangat penasaran arah didik bawa seorag nadiem makarim moga lebih baik depan plisss moga makin banyak sekolah benah fasilitas ajar sejahtera siswa guru perhati;positif
amat ragu nadiem makarim jadi mendikbud;negatif
moga laku ibu menteri satu program hutang baru lanjut sarang mesenyarangkan menyengkasarankan mecengnyarasakan uh goblok;positif
selamat kerja optimis yakin nama masuk menteri susun kabinet indonesia maju lihat komposisi;positif
kereen pak nurut delet sidang kabinet perdana jokowi tegas visi misi menteri;positif
kalo masyarakat miskin literasi hoax tambuh subur kunci edukasi bukan soal cepat lambat internet payah pak menteri;negatif
sediihhh ibu masuk kabinet jilid ii;negatif
harap terima jokowi kabinet mumpuni ehh nongol die die;negatif
terima kasih ibu atas segala arah pimpin dedikasi ibu lama jadi menteri kp periode selamat datang selamat jabat menteri laut ikan ri bpk semangat karya emban amanah baru;positif
selamat kerja pak indonesia maju walaupun belum harap pak prabowo jadi menteri pertanianprabowo ajar dulu situasi akhir;positif
terima kasih bu sus atas kerja keras lama masuk harap ibu panggil last mute jadi menteri berfikiran positif pak jokowi siap tugas baru ibu luar menteri;positif
tarik akun akun angkat nama erick thohir melulu akun kenal pro perintah beberapa akun pengaruh kenal anti perintah bawa gaung positif atas menteri bumn;positif
sediih bangett bu sus jadi menteri;negatif
harus serius timbang rekam jejak menteri urus agama;negatif
get repost halo perintah maruf resmi umum lantik wakil menteri menteri kabinet periode selamat datang;positif
sedikit shocked nadiem makarim jadi mendikbud aku kira jadi menteri bidang ekonomi gitu buat tanya orang wiranto jadi menteri simple punya power besar dulu partai parlemen;negatif
nadiem makarim jadi kemendikbud netizen malah dagel pilih bukan alas tanggung jawab didik milik kota semua;positif
aku cuma rakyat kecil tetap tuju menteri pilih pakde jokowi moga menteri pilih jalan tugas baik amanah tuk maju negara bangsa indonesia;positif
selamat bekerjaini susun lengkap kabinet indonesia maju jokowi maruf;positif
soal bu sus gjd menteri aku kira wajargue inget wkt pertama kali bu sus lantik ngmg cuma mau tahun jadi menteritp nyata lebih itudan akhir sekarang gjd menteri;negatif
tri dianto aku pihak tetap beri menteri jokowi waktu bukti prestasi kerja;positif
panggil pak jokowi buat jadi menteri sedia kulit ayam goreng indonesia si;negatif
banyak protes kabinet kerja jilid saran pilpres ikut jangan pilih jokowi;negatif
selamat sukses bapak abdul halim iskandar menteri desa pdtt ri insya allah desa lebih baik terima kasih presiden;positif
sus pudjiastuti jadi menteri begini tanggap soal jadi apa laut bu sus;negatif
sukses selalu menteri tahan bapak serta aktifitasnya;positif
tugas baru orang menteri top sibuk ngetwitt pamer cwiiihhhh;negatif
selamat sukses bapak abdul halim iskandar menteri desa pdtt ri moga amanah aamiinterimakasih pak presiden;positif
harap baru didik nasional siap generasi masa depan perlu mulai sini terima kasih pak muhadjir selamat datang pak nadiem makarim;positif
ngeri sedep lihat komposisi baru kabinet pakde apa tetap dukung awas belakang selamat kerja bapak ibu menteri;positif
bu sus tetap bu sus teguh pegang teguh buah amanah allah jadi hati bu sus tetap lapang walaupun jadi menteri doa moga bu sus keluarga tetap sehat lindung allah swt;positif
selamat atas bentuk lantik kabinet baru pak jokowi kabinet indonesia maju rakyat syukur doa moga tugas bapak presiden;positif
maaf pak edhy maksud ledek makasih bu sus atas jasa menteri laut ikan moga tugas bu sus lanjut lancar pak edhy;positif
bu sus sendiri undur diri menteri kkp mau gaung hastag gimanapun kalo bu sus mau lanjut jabat mau gimana;positif
moga bijaksana atur baru hasil isaroh bapak menteri baru serta staf mampu beri angin segar didik budaya indonesia utama gtt;positif
anggap jokowi lupa kiai nu prihatin susun kabinet;negatif
bu sus libat kabinet jilid kapal luar negri takut tengelam kan ekspresi orang orang luar negri tau kl bu sus ngk jabat;negatif
bu sus jadi menteri ayo jadi beliau presiden indonesia butuh pimpin berani;negatif
selamat atas pilih tetap gus abdul halim iskandar menteri kabinet jokowi maruf moga emban amanah;positif
semua jatah menteri lalu siapa lg mengurusin bidang hrs buat jabat menteri tingkat menteri jadi orang jangan paksa pak jokowi buat wan abud mengakomodir jasa dukung tgupp ekor;positif
putus rapat laksana debat luar tegas pak presiden jangan menteri ngomel luar pak;positif
info menteri agama baru bang jangan suatu islam ktp;negatif
parah banget bu sus tidak jadi menteri kecewa dah;negatif
pt bangkit jawa bal ucap selamat sukses bapak erick thohir menteri bumn ri periode semangat kelola bumn ibu pertiwi;positif
bu sus jadi menteri sedih;negatif
fix bu sus nda jadi menteri padahal hiks;negatif
sedih ibu masuk kabinet yakin bukan kapasitas ibu jadi menteri;negatif
selamat kerja pak presiden jokowi wapres pak prof kh maruf jajar kabinet indonesia maju periode moga lancat sukses hasil sht sll salam indonesia maju;positif
ikut senang pak atas abdi bapak negara ikut ucap banyak terima kasih moga bapak beri sehat akhir hayat moga bapak mau pantau kerja jadi duri daging kabinet bp;positif
ada bu apa bangga kabinet sungguh msk akal orang prestasi cinta mlh ganti;negatif
aku tuju pak prabowo posisi menteri tahan jadi bawa kondisi damai depan oposisi jadi temanmungkin ditanyain didik riset gabung pak nadiem bu sus mungkin bener kurang kuotamenteri esdm sering crash;positif
pribadi tetep milih bu sus jadi menteri bu sus pernah takut bela daulat laut ikan indonesia;negatif
selamat kerja pak segenap jajar kabinet kerja jilid ii moga bawa bangsa indonesia lebih maju adil makmur;positif
surya paloh syukur nasdem tiga menteri jokowi;positif
terima kasih pilih menteri menteri kompeten buat sangat kecewa hate;positif
aku lebih kecewa bu sus jadi menteri sik tidak tau;negatif
pak prabowo menteri tahan yah oke sesuai bidang beliau;positif
selamat kerja kabinet indonesia maju moga amanah bijak muas semua pihak harap rasa manfaat semua pihak;positif
menteri agama militer maksa banget;negatif
menteri perempuan periode lebih sedikit menteri laki laki bu sus bagus kerja ganti lihat bakal reshuffle;negatif
selamat kerja kabinet indonesia maju selamat;positif
biar rawan stempel kecewa rawan kecil peibadi tetep dukung kabinet jilid;positif
pak percaya bp pratikno paham benar jamin bijak presiden kabinet presiden lembaga lembaga jalan baik;positif
menteri laut ikan lama kenal rajin tenggelam kapal sangat fokus daulat laut hak dapat ikan nelayan indonesia sus panggil sus jadi menteri;negatif
wewww pakai wakil saran sekali pak pakai nasihat tri dokter tri pak pikir negara bukan jabat berapa anggar habis jabat;negatif
pantas beliau beri porsi kemenkopolhukam alam bidang politik hukum perlu ragu;positif
mendikbud nadiem makarim indonesia arab arab indonesia mudah pertama;positif
posisi selalu kaget tiap pak jokowi umumin daftar nama kabinet mendikbud th kaget taruh harap besar pak anies baswedan trus copot th kaget harap banyak sama nadiem makarim;positif
reaksi keras media amat asing prabowo jabat menteri tahan;negatif
bu sus jadi menteri seh;negatif
begini politik politik murni atau tulus penting mudah mudah beda prabowo mudah beliau amanah sehat selalu beliau bsa emban tugas baik penuh cinta indonesia;positif
staf khusus presiden papua lenis kogoya enggan komentar banyak kait janji jokowi sebut minta masyarakat tanya langsung;negatif
nadiem makarim menteri didik waooowww moga didik indonesia lebih maju senang yaaa mas nadiem;positif
selamat atas lantik kabinet kerja jokowi periode;positif
mas bilangin bapak jadi ibu sus jadi menteri mas;negatif
menang harap jadi menteri sakit hati bpk keluarga semua pilih bpk apa bpk ikan minta menteri potensial bpk kabul;negatif
percaya kpd pak prabowo lantik jadi menteri tahan moga juang jaya nkri;positif
tppi provinsi aceh ucap selamat sukses pak menteri desa pdtt baru moga desa bangun daya depan lebih maju lebih baik aamiinn yaa rabbal lamiinn;positif
suka menteri baru lanjut pak;positif
selamat nadiem makarim jadi menteri didik guru guru siswa siap wajib naik gojek sekolah;positif
sajadi cuma goreng kelompok orang cuma manfaat moment hangat menteri kemenag bukan nu;positif
selamat kerja pak serta tim kabinet indonesia maju pura babbara sompek pura tangkis golikku salam hormat darah bugis jangan kau noda ucap janji amanah rakyat indonesia;positif
dinas ikan kabupaten muna propinsi sulawesi tenggara ucap selamat sukses atas lantik bapak edhy prabowo menteri laut perikaan ri yakin tang bapak ikan indonesia makin berdaukay;positif
tuju masuk ps kabinet trmasuk jaga stabilitas politik dukung damping kabinet sekarang munkin alas pilih kabinet;positif
prabowo susah diri sendiri jadi menteri kabinet jokowi partai sibuk serang menteri politik prabowo kuno politik kaki sangat efektif;negatif
pak basuki merk paten kabinet jokowi;positif
kecewa si tukang tenggelam kabinet jokowi;negatif
aku bukan radikal makanya paham dulu arti radikal apa jangan asal ikut tren abu tolol lu jadi menteri kalang kiyai ustad basmi non muslim rubah undang hadeehhh;negatif
hah bu sus jadi menteri;negatif
tau ndak bu sus knpa jadi menteri pdhal semua rakyat indoneisa ken jadi menteri lg;negatif
moga presiden jelas publik aspek legalitas tunjuk wakil menteri;positif
ucap selamat bapak kyai haji maruf presiden wakil presiden republik indonesia pilih selamat lantik menteri menteri bantu kerja perintah;positif
meski media sosial ramai minta warganet sus tetap jabat akhir menteri laut ikan tetap ganti;negatif
mantap lanjut pak moga kompak kabinet indonwsia maju;positif
masalah militer asal tegas ambil putus menteri agama atas mui lama kes lemah ambil putus era soeharto menteri agama pegang pak alamsyah ratu prawiranegara notabene latar belakang militer;positif
hormat putus presiden utama ganti menteri kkp belum ibu sus ganti edhy prabowo tenang dulu kan pak jokowi suka kabinet;positif
orang angkat jadi menteri jokowi orang ahli bidang;negatif
mr presiden very disapointed bagimana bapak ganti menteri benar benar bapak angkat sekarang;negatif
bu sus jadi menteri;negatif
pak prabowo memang hebat akhir jadi menteri selamat kerja pak;positif
selamat tugas bro nadiem makarim please best country pribadi senang banget lihat terobos bapak;positif
selamat pak atas amanah baru menteri moga tetap istiqamahmohon bapak lupa jadi mei tel korban jiwa lebih jiwa tugas pemilusemoga bapak lupa ucap timbul tenggelam sama rakyat;positif
alhamdulillah kabinet baru bentuk siapa pilih muas semua pihak dukung semua inshaallah presiden wakil presiden menteri pilih bawa indonesia lebih maju amiin ayo dukung sama;positif
susun kabinet mebantu presiden jokowi isi anak anak baik bangsa ayoo dukung indonesia lebih maju bukan beri dukung siapa kerja lebih optimal bangun indonesia maju;positif
bahagia siwa guru hadir nadiem makarim;positif
harap jokowi pilih militer jadi menteri agama;positif
siapa benar arsitek bentuk kabinet bukan jokowi sendiri susun;negatif
satu menteri baru dapat sambut resmi hebat pak ps sambut pegawai kemhan luar biasa heboh sekaligus haru barakallah pak ps moga sehat sll jauh mara bahaya lancar tugas;positif
jujur diri kecewa gegara bu sus ngak masuk kabinet pak jilid mau gimana mungkin baik diri kecewa ngak;negatif
mungkin sangat jarang pribadi menteri beliau rakyat sangat hilang aksi tegas allah moga makin lebih baik percaya bapak;positif
selamat kerja jendral satu ingin libas habis khilafah jangan kasih nafas nkri tampak damping prabowo sang kakak hashim djojohadikusumo;positif
kadin sambut positif menteri baru jokowi;positif
moga amanah maju didik indonesia lebih baik depan pak memang tepat tempat orang sesuai ahli right person right place indonesia maju;positif
blunder banget jokowi ngajak aku masuk kabinet;negatif
oalah mbaaa kasihan respect pak prabowo lihat beliau akhir sedia gabung kabinet pak jokowi tiru jiwa sportif kagum blingsatan komentar provokatif doa beliau mampu kerja;positif
lihat aneh pak prabowo jajar menteri;negatif
tetep yaaa sekian banyak menteri sah paling heboh mendikbud semua meme bu sus mana bu sus;negatif
tunjuk nadiem makarim jadi mendikbud muncul harap;positif
mantap menteri agama baru libas radikalisme;positif
selamat sukses atas lantik gus abdul halim iskandar menteri desa pdtt kabinet jokowi maruf;positif
urus begini aku era soeharto aku sungguh mngutuk mnerbitkan skb menteri ras sara era aku kecewa peduli minta mncabut skb sara;negatif
selamat nadiem makarim jadi mendikud saatnta kelas murid sedikit guru enerjik kreatid inovatif ajar sekolah penuh pr jadwal les ajar anak mandiri cinta alam lewat summer camp didik anak patriotisme lewat lagu nasional bangsa;positif
terima kasih bu sus terima kasih beri standar baru kerja menteri moga menteri lanjut ada satu jalur semangat standar menteri ibu kerja sekali terima kasih bu;positif
pak jadi menteri fix beliau bersih mau kerja kudu skck jadi pulisi syarat banyak bahkan bilang polisi colong calon polisi sangat alim jalan agama henti ngeludah langit percuma;positif
sukses bu sus tetap bantu indonesia bukan menteri;positif
harap ndak muluk mas segera buat aplikasi go hell kadrun lembaga didik beneran jalan pasti siap beri bintang;positif
mungkin eddy prabowo tmpatkan menteri kkp ganti ibu sus bidang aman kendali tang ibu sus tinggal lanjut sj jk nntinya eddy mnjlnkan tgs ny baik kmngkinan reshuffle mgkin ibu sus tarik kmbl;positif
lantik kemarin masyarakat justru antusias sambut menteri tahan baru;positif
menteri laut jangan bawah tegas buk sus bawah buk sus tegas lebih baik serah buk sus;negatif
selamat datang menteri desa pdtt ri baru abdul halim iskandar selamat kerja kabinet baru jokowi maruf periode;positif
habis ngeliat susun kabinet menteri pak sedih deh bu tunjuk lg jadi menteri padahal bu sus keren tegas;negatif
arti pilih kabinet megawati lalu jokowi apa;negatif
kabinet periode lalu diitung cuma ngefans sama beberapa menteri liat gimana kerja bu sus misal periode banyak langsung ngefans optimis;positif
awal bu sus mau sebentar bung lagi bu sus mas tetap maju indonesia jadi menteri;positif
yth jatah menteri nasdem kurang layak jadi menteri politikus nasdem;negatif
salah bung arief pak jokowi pilih ahy jadi menteri jadi berat langkah konsentrasi fokus ahy sama sekali bukan visi misi fokus pilpres;positif
pasca lantik babak baru indonesia arah lebih baik mulai susun kabinet jadi tunggu bangsa kalang politis kalang profesional panggil jokowi calon menteri kecuali mantan rival pilpres prabowo subianto;positif
cmn ucap selamat kerja pak prabowo moga amanah peduli rakyat;positif
sama rasa nda rela menteri laut bukan bu sus huhu;negatif
susun kabinet kali bnyk ajaib orang dukung bahkan lawan jatah menteri dukung profesional apa akhir yah serah jokowi sj presiden aku dah semangat lg;negatif
sangat pandai betul jokowi pilih menteri;positif
perlu ucap terima kasih perlu rasa sedih mungkin bu sus terlalu lelah justru harap pilih orang jabat menteri sebut nama rekomendasi bu sus;positif
pak bu kabinet menteri give reason;negatif
memang bgtu paham resolusi jihad paham apa mksut twet pak prabowo selamat jihad nkri pak kabinet pak jokowi;positif
kader aneh malah ngurusin kabinet kain kn hibur bini mungkin sedih jabat buat sopan loe;negatif
selamat atas lantik bpk halim iskandar menteri desa pdtt trimakasih presiden;positif
wuih bu sus lanjut menteri langsung bikin film;negatif
gutlak pak eddy prabowo nadiem makarim wishnutama erick thorir kerja kalian banyak sorot netijen;positif
sah jokowi lantik wakil menteri angela tanoesoedibjo paling cantik selamat jalan tugas wamen moga bawa indonesia lebih maju lg depan;positif
patut tunggu kiprah pak mendikbud baru bapak nadiem makarim sosok muda sukses jabat mendikbud periode moga amanah lebih paham perlu sistem didik nasional siswa tenaga ajar moga didik nasional kdpan lebih baik sederhana;positif
selamat kerja kabinet jokowi makruf periode;positif
bu sus pudjiastuti kemarin keluar surat cabut reklamasi teluk benoa jadi teluk benoa daerah konservasi terus sekarang edhy prabowo duga jadi menteri tani malah jadi menteri ikan coincidence;negatif
resmi kecewa pilih beliau persepsi masing selamat kerja bapak ibu semua;positif
oposisi puji kabinet jokowi maruf khawatir nasib dunia didik;positif
sri mulyani menteri uang baik versi jokowi;negatif
nadiem erick tohir wishnutama kerennn sihh yaampun diri starup usaha bos tv usaha otak briliant kreatif baru kali aku interest banget nontonin lantik menteri pakde best dah menteri mulu parpol;positif
pribadi rasa puas atas bentuk kabinet baru utama angkat sus angkat menag baru sangat apresiasi tangkal radikalisme salah satu bukti serius tangan radikalisme;negatif
sedih ibu sus tidak jadi menteri;negatif
maaf mau ngelanjutin takut sadap tidak apa goodluck nadiem makarim see progress ll making;positif
selamat sukses atas pilih lantik gus halim menteri periode presiden ri bapak;positif
kurang jauh aji menteri baru;negatif
gokil bener nadiem makarim tunjuk jadi menteri didik budaya;positif
baru kali rasa sedih menteri ibu sus jabat rasa sedih banget moga menteri kkp baru lebih baik jaga laun indo ibu sus;positif
jujur bu pribadi kurang sreg pilih presiden menteri laut ikan bu sus baik pegang jabat menteri laut ikan salah satu permata sinar kabinet kerja sayang permata tinggal;negatif
selamat kerja pak menteri dagang baru;positif
nah tahu dalam rena ekspose bijak ikut kembang tau kabinet jokowi permanen th bila kerja langsung ganti kompeten;positif
terima kasih wan nadiem makarim buat voucher very much worthed awkwokwokwok;positif
susun kabinet baru beberapa hari lantik beberapa menteri keluar statemen sudut islam;negatif
menteri ikan bukan bu sus cryyyy;negatif
kabinet indonesia sekarang isi putra putri baik bangsa suka suka roda perintah jalan optimal ayo dukung perintah jadi indonesia maju sejahterah mampu saing kancah intrnasional;positif
harap pak prabowo menteri tahan buat terobos bagus negara tahan satu satu nkri selamat tugas pak;positif
moga amanah kabinet pak jokowi santai banget umum depan istana;positif
menteri ungkap sangat siap pecat becus kerja siapa;negatif
kabinet rapuh bangun rangka tahun ambruk bapak tekan luar meski suryo prabowo nadiem makarim kuat oligarki dalam;negatif
menteri tegas ibu sus tahan;negatif
cara jokowi milih menteri kabinet perlu tanya;negatif
sikap tegas moga contoh menteri lai terima jabat menteri bumn erick thohir henti total bisnis;positif
terima kasih bu tinggal standard tinggi kerja menteri kkp depan mudah bijak baik ibu selma thn akhir contoh laku terobos baru;positif
sedih si benar tidak apa moga menteri menteri baru lebih bersih amanah;negatif
nang beneran jadi jadi super patah hati mungkin bu sus capek masa jabat kabinet kerja sempat denger mau mundur dibolehin pak jokowi;negatif
tarik banget nadiem makarim jadi mendikbud;positif
benar tuju kalian kurang tunjang jabat anggota menteri staf khusus malah kalian beban kan rakyat kalian sendiri jngan mulai aneh pak;negatif
moga amanah jalan tugas buat bapak bapak ibu ibu menteri;positif
selamat pak nadiem makarim menteri didik terobos bidang kursus;positif
ybs baru jabat jawab menteri tingkah songong semua kira genggam menteri picek urus agama toleransi kafir kafir lu jual aku beli mpud kira menteri wah dah hebat kau manusia makan nasi mpud;negatif
makanya diikutsertakan kabinet yaa memang mantap pak jokowi;positif
selamat kerja bu menteri tunggu hasil kerja sekarang;positif
selamat pak atas lantik jadi menteri tahan ri;positif
wah gila kabinet baru pak jokowi keren banget suka milenial angkat menteri hiks saluteeee;positif
kabinet sekarang gendut gin aku mau ngambek biar panggil pak jokowi jadi urus kucing istana wisnutama pak bambang pak tito pak awan aku alumni sekolah katolik;negatif
dasar memang tahu malu mau mau ksh kursi menteri;negatif
sus pudjiastuti jadi menteri warganet patah hati nasional;negatif
ratus ribu khotbah arab saudi larang angkat isu politik khotbah arab saudi minta isi materi agama semata caci maki orang negara shrsnya menteri agama baru buat atur atas moga;negatif
wow pak nadiem makarim jadi mendikbud yess anak sekolah pakai gojek auto gratis tulis nada canda;positif
emak sus undur diri moga menteri baru lebih punya nyali punya kaki politik beli mau ajar orang darat bukan orang laut sus rekonsiliasi prabowo mega gagal hadang lbp biang sekian masalah laut maritim cokol kabinet;positif
semua masuk jjran kabinet baik;positif
elu kaga ngerti apa apa bong prabowo jadi menteri indonesia jadi baik prabowo jadi menteri bela rakyat prabowo jadi menteri bikin kolam ceby didih derajat celcius;negatif
bu sus pilih mlanjutkan jadi menteri masa pak mau maksa orng mau pak edhy brlatar militer moga mampu mneruskan tegas bu sus mnjaga daulat laut;positif
bisa orang dedikasi bu sus jadi menteri;negatif
selamat tugas pak menteri moga amanah sukses selalu;positif
denger masuk kemdikbud profesor indonesia heran baru kali pimpin menteri bukan profesor doktor;negatif
susun menteri kabinet kerja jilid ii selamat;positif
terus senang nama nadiem makarim kaget plot jadi mendikbud tiba tiba mau fokus serap pasar kerja didik cuma mau cetak robot hidup cuma buat kerja kerja kerja;positif
mana menteri agama baru mana menhan;negatif
selamat sukses pak menteri sosial ri baru;positif
tl aku rame soal betapa kecewa rangorang bu sus jabat menteri kkp simpul aku oang orang tau sayang siapa apa terima kasih bu sus terima kasih humas dirjen prl dirjen ikan budidaya atas bingkis uwu;negatif
jokowi lantik menteri projo pamit rasa butuh;negatif
nilh jokowi biar ibu tetap kabinet tau malah gin terima kasih ibu inspirasi manusia bangsa dunia kerja keras usaha berani lawan arus allah selamat kamu;positif
baru jadi menteri mulai cinta jadi presiden;negatif
enggak warga masyarakat kata suka beberapa menteri angkat pak jokowi;negatif
selamat ucap edy prabowo atas lantik menteri tahan menteri laut moga sukses;positif
selamat sukses atas amanah baru menteri negeri ri medagri periode jenderal polisi prof drs muhammad tito karnavian ph selamatbertugaspaktito;positif
hrsx pak jokowi pilih si briziek jadi menteri agama wakil menag biar alas pulang bertgjwb seseorg menantix;negatif
indah politik indonesia sekarang lebih ademm;positif
apa alas bapak kerja bu sus jadi menteri;negatif
selamat atas pilih seluruh jajar menteri kabinet indonesia maju pak moga depan lebih baik maju indonesia;positif
kira bpk nadiem makarim jadi menkominfo tiba tiba jadi mendikbud buah surprise luar biasa selamat kerja bapak ibu tri moga indonesia lebih baik tahun depan;positif
kecewa memang bu masuk kabinet tahu apa jadi timbang pak putus tepat presiden selamat kerja;positif
sikap lapang dada yusril ihza mahendra gagal jadi menteri wamen jokowi maruf;positif
selamat sukses buat menteri menteri baru selamat emban tugas menteri moga indonesia lebih maju unggul;positif
panas bukan indonesia enggak gurun suhu;negatif
lihat depan berapa banyak follower pak jadi menteri saya baru gabung jadi follower pak;positif
kecewa sama pilih menteri pemuda olahraga baru pliss pak jokowi tolong;negatif
udar rasa sedikit kemarin baca daftar menteri baru masygul bu sus bingung tahu telepon ber whatsapp mana temu duga langgar regulasi ponsel ilustrator wd willy;negatif
selamat kerja kabinet jilid amanah indonesia maju;positif
baru lantik menteri rencana lapor netizen polisi kira langkah tegas tegak hukum tegak amar makruf nahi munkar keren banget kung dukung;positif
harap banyak menteri didik baru beliau bentur keras orang lama apatis hingga radikal;positif
moga menteri agama baru lebih tegas atas masalah intoleransi indonesia agama mrpk jembatan yakin orang tuju tuhan sang cipta alam semesta kmd mjd gap besar hidup bukankah semua manusia mahluk cipta tuhan;positif
aku aku jokowi memang orang pintar bubar rawan mau bubar mau satu nyata cukup pasu prabowo dalam kabinet akhir rawan jokowi bubar sendiri kumpul semut siram pakai air cabe bhihiks;positif
bu sus jadi menteri ntr makan ikan siapa nenggelemin;negatif
sudah kerja diri masing keluarga urus menteri siapa tugas jokowi ribet lo;positif
kali kurang suka sama tulis denny siregar yakin rakyat pilih kabinet jokowi giring opini sudut bu sus jauh rakyat tahu sus;negatif
selamat lantik pak subianto menteri tahan republik indonesia selamat kerja sama bapak presiden jokowi jajar moga indonesia makin kuat tetap jaya lama nkri harga mati radang;positif
yaqut tukang gombal apa urus ansor banser tambah rusak bineka islam belah ulah si yaqut menteri wamen jokowi bentuk tum pp gp ansor alhamdulillah tugas jadi ringan;negatif
aku tetap anggap menteri top korban konspirasi politik;negatif
enak dewek icw ngatur ngatur menteri memang siapa;negatif
presiden putus jabat menteri tahan selamatbekerjaparamenteri;positif
terima kasih bu atas kerja keras lama aku kecewa bu sus jadi menteri;positif
kemarin tunggu harap td diumumin jadi sedih kecewa sang menteri idola jajar kabinet indonesia maju sekarang harap moga ganti berani tegas bu sus keep rock bu;negatif
dunia pernah kesima bagi guncang negeri muslim besar dunia milik menteri perempuan sejarah hebat rupa ulang bapak presiden;negatif
semangat ubah didik indonesia tunjuk nadiem makarim mendikbud;positif
mantan menteri pariwisata arief yahya kini tugas ganti wishnutama selamat istirahat tugas perintah pak terima kasih terobos bal baru buat banyak destinasi wisata indonesia makin kenal pulau dewata;positif
aku lebih sedih prabowo jadi menteri;negatif
garang bu menteri baru lebih baik tenggelam diri;negatif
sempurna baik menteri menteri maupun putus jokowi pasti jokowi mau baik kabinet dukung kritisi;positif
tau bu sus nda jadi menteri rasa hati mau sangat bangga punya menteri gaya kerja ibu;positif
selamat fachrul razi menteri agama asn departemen agama harap bapak laku evaluasi atas kerja tugas jabat cepat laku segar perlu sangat tepat pilih pak jokowi bapak integritas asn jaga;positif
ibu sus tetap baik walaupun tidak jadi menteri moga ibu tetap abdi karya nusa bangsa;positif
walaupun banyak rawan dukung jokowi tanya jokowi pilih si tempat posisi menteri;positif
moga benar gojek dukung nadiem makarim langkah kaki istana jadi bantu presiden jokowipemimpin baik selalu cinta anak buah betapa buah poin plus;positif
jenderal purn militer jadi menteri agama usaha ojek online jadi menteri didik wahai pak entah apa rasuk;negatif
pak nadiem sukses jadi ceo gojek sekarang jadi mendikbud usia tahun menteri muda kabinet indonesia maju pak fachrul baru jadi menteri agama usia tahun;positif
akhir rilis starting line selamat kerja bapak ibu formasi lengkap kabinet indonesia maju pilih jokowi;positif
selamat atas pilih bpk edhy prabowo menteri laut ikan moga bawa laut ikan indonesia jadi lebih baik;positif
keren tahan laku serah terima jabat sertijab menteri tahan ryamizard ryacudu prabowo subianto;positif
akika sedih bu sus jadi menteri;negatif
selamat pak menteri tahan moga cita bapak buat indonesia jadi negara kuat hebat bidang tahan wujud;positif
ironis makanya syukur anak startup angkat jadi menteri sedikit sempat baru harap lebih baik moga;positif
visi misi menteri visi misi presiden kata orang bantu sukses tipu rakyat dukung;negatif
pr kabinet kerja jilid ii pak tuntas kasus langgar ham rusa lingkung hidup tindak hukum jahat lingkung antan korupsi akses air pangan enegi sehat didik bonus demografi;positif
wah parah menteri alam prestasi ibu sus ganti;negatif
kecewa bukan bu sus jadi menteri laut ikan terima kasih bu sus;negatif
sedih bu sus jadi menteri ikan bukan gimana sistem kerja lanjut bu sus habis laut;negatif
baru kali calon presiden kalah milu mau jadi menteri ingat apa kampanye jelek jelek presiden jokowi lihat jelas siapa pintar siapa maaf sila arti sendiri;negatif
aku senang nadiem makarim jadi mendikbud pak ayo pak tunggu trobosan trobosannya jadi tambah semangat;positif
sedih menteri nyentrik bu sus panutanqu jabat lg;negatif
punya harap sangat besar kpd bapak nadiem makarim selaku mendikbud baru brhrp bapak beri gebrak baik didik utama karakter siswa akhlak moral kian hari kian tip jangan ad lg bunuh dunia didik;positif
bu sus dijadiin menteri;negatif
selamat sukses atas tetap bapak gus abdul halim iskandar menteri pdtt kabinet jokowi maruf;positif
pks cemas tunjuk nadiem makarim jadi mendikbud pikir panjang aku berani kata putus jokowi sangat tepat benah roh osis guru yah bro nadiem banyak jadi tempat kader;negatif
selamat menteri kabinet indonesia maju lantik bpk presiden moga presiden wakil presiden serta jajar menteri bawa indonesia arah lebih baik;positif
ada orang dayak kalimantan barat baik jadi bagi kabinet jilid ii aju nama cornelis mantan gubernur periode;negatif
umur hidup baru sekali idola orang perintah bu sus gaya slengean rock roll apa ada ibu kerja baik banding lihat rapih kerja berantak ibu sus menteri baik buat;positif
nadiem makarim jabat mendikbud big issue sekarang revolusi industri rasa cocok langkah bagus perintah pusat;positif
menteri ikan ganti edy prabowo sabar buk;negatif
pak jadi pak prabowo menteri pak prabowo mau terima padahal semua tahu ambisi jadi ri;negatif
kalian ngebet ngebet ken bu sus jadi menteri udahlah let her enjoy her life take rest sembari ngudut samsu atas perahu nyruput kapal api;positif
selamat dtg bapak menteri tahan republik indonesiabpk letnan jendral tni purn subianto djojohadikusumo selamat tugas;positif
rakyat tau parameter hasil orang menteri apa pak terjemah nawa cipta jilid bapak bu kembali harga diri bangsa bidang maritim pilih;negatif
terima kasih bu sus moga ibu kontribusi buat indonesia jadi menteri;positif
banyak suka sama bu sus masuk lbp aneh menteri prestasi malah jabat padahal presiden periode bagi rakyat cinta bu sus;negatif
selamat broth tuju tuju abai;positif
harap ada kabinet baru indonesia lebih maju seluruh elemen perintah mampu tuntas bagai konflik atau masalah indonesia baik masalah ekonomi hukum lain menteri favorit bapak wishnutama;positif
ciye adem yah koalisi moga bawa arah indonesia damai aman selamat atas menteri kabinet pak jokowi selamat kerja;positif
grab indonesia ucap selamat nadiem makarim;positif
kursi menteri hanura tetap dukung perintah jokowi maruf;positif
