text;category
 Nadiem Makarim ini pengusaha murni tapi bapak jadikan Mendikbud  piye pak?Fachrul Razi juga pak. Pensiunan TNI ini bapak dapuk jadi Menag. Bisa apa dia pak melawan radikalisme agama  mau angkat senjata?#KabinetBaruHarapanBaru  ;negatif
 Nadiem Makarim ini yakin nih jadi Menteri Pendidikan? Sanggup maz?  ;negatif
 Nadiem makarim jadi mendikbud dong. Gils gils. Tapi sedih si bu susi gaada :(  ;negatif
 Nadiem Makarim jadi Mendikbud ga cocok sih  harusnya Menristek. Wishnutama jadi Menpar pas banget sih.  ;negatif
" Nadiem makarim jadi mendikbud iku piye :""(  ";negatif
 Nadiem makarim jd mendikbud itu mindblown tapi kecewa bgt gaada bu susi :(  ;negatif
 Nadiem makarim jd mendikbud. Khawatir anak2 malah pengen jadi ojol  ;negatif
 Nadiem makarim jdi mendikbud muka lu kayak jemboed  ;negatif
 nadiem makarim kan MBA ya di Harvard? apasi kok mendikbud anjir gue sinis dah hhh moon maap gak ikutan hype  RIP pendidikan. reformasi masih dikorupsi.  ;negatif
 Nadiem makarim mendikbudBu susi tidak jadi menteri lagi.Siyok.. #kabinetIndonesiaMaju  ;negatif
" Nadiem Makarim menjadi Menteri Pendidikan dan Kebudayaan..Bukan mau su udzon.. Kuhanya pesimis dan kasihan. padahal beliau mungkin akan lebih maksimal dibidang lain.."" ";negatif
 NADIEM MAKARIM MUNDUR SEKO GOJEK?   KUI SALAHE BRAJAMUSTI!!! ORA MERGO DEE DADI MENTRI!!!  ;negatif
 NADIEM MAKARIM SABI BGT PUSING  ;negatif
" Nadiem Makarim tumbuh dalam lembaga pendidikan partikelir. Latar belakangnya sbg analis McKinsey  membuat gue ragu dgn ucapan demi bangsa"". Absurd betul memang penunjukan doi sbg mendikbud   ";negatif
 Nadiem Makarim  Mendikbud? Harusnya dia menjadi Menhub  Karena profesional dibidang Transportasi. #Mendikbud  ;negatif
 Nadiem Makarim  menurut gue lebih cocok ditempatkan di bidang Ekonomi Kreatif dan UMKM  ;negatif
 Nadiem Makarim.  dididik dlm lingkungan tdk Islami  Istri Katolik   anak2nya telah dibaptis.Jd was-was model pendidikan ke depan  cangan2 model sekuleristik yg paralel dg deradikalisasi (Kemenag) shg hasilkan generasi milenial-sekuleristik dlm 5 th kedepan.Moga tdk terjadi    https://t.co/0OBQ2b4icP  ;negatif
 Nadiem yang pendiri StartUp justru bukan jadi menkominfo atau ekonomi kreatif  malah dijadikan menteri pendidikan  Semua salah pikir dan seperti sulit menangkap apa yg melatari pilihan menteri  @jokowi Jokowi itu bukan hanya out of the box cara pikirnya  Tetapi NoBox thinking  ;negatif
 Nadiem  Whisnutama  dan tentu saja bu Sri Mulyani.. beberapa menteri yang menjanjikan.   Sayangnya kenapa bu Susi ga ada  dan ada beberapa nama yang   \ heh? seriusan??!    atau   \ ahelah  beneran itu lagi???!     ;negatif
 Nah @jokowi langgar UU ! UU No 39/2008 PASAL 10 Dlm hal tdpt beban kerja yg mbutuhkan penanganan scr khusus  Presiden dpt mengangkat wakil Menteri pd Kementerian ttt.PENJELASAN Pasal 10 Yg dimaksud dgn   \ Wakil Menteri    adlh pejabat karir   bukan mrpkn anggota kabinet. https://t.co/ODJqXrHSEg  ;negatif
 nah apa peraturan tetep berlaku kecuali dinyatakan nggak berlaku oleh peraturan menteri baru apa gimana?  ;negatif
 Nah banyak yang prediksinya salah kan. Tapi unik sih Nadiem jadi mendikbud. Sayang banget bu Susi gak jadi Menteri lagi.    ;negatif
" Nah ini baru bener !Bpk @ChristWamea tdk pernah ngaji tapi sifat adil yg dianutnya seperti ajaran alquran  belio seorang pancasilais sejati.Jangan bertindak grasah-grusuh. Bersikaplah yg bikin adem masyarakat luas...gito loh Pak Menteri.Dengar tuh apa kata Pak Din Syamsuddin https://t.co/p2akgDsrCV"" ";negatif
 Nah kita tunggu menteri baru apakah bernyali? Ditenggelamkan gak ya?   https://t.co/Z7LiF5sDks  ;negatif
 Nah lho ..... Kabinet baru diumumkan langsung disindir putra Papua bro @ChristWamea Pak @jokowi   Papua menagih janji nih ! https://t.co/ZbQzObiGje  ;negatif
 nah lo .. kalian anggap lucu .. lucu ya .. pertahanan kita lemah kalian ketawa .. https://t.co/crRuYGH8zY  ;negatif
 Nama Ibu Susi engga ada di daftar Menteri pak Jokowi  sedih kali rasanya.. kami akan merindukanmu Ibu Susi..  ;negatif
 NAMA NAMA MENTERI BARU DONG WKWKWKWKWKWKWK NGAKAK. https://t.co/Iv7DIZydqd  ;negatif
 Nama Pak Jonan dan Bu Susi tidak ada dalam daftar Menteri. Cukup membuat hari ini terasa lebih terik dan berat.Keduanya memang sulit disetir.  ;negatif
 Nama paling kocak di kabinet indonesia maju adalah Tito Karnavia as Mendagri. I mean wtf @jokowi  ;negatif
 Nama pertama yang gua cari waktu melihat nama   menteri adalah Ibu susi. Eh ternyata tidak ada. Sedih cuk# terimakasihbususi https://t.co/eH3I1mNMt5  ;negatif
 Namanya tak ada di Kabinet Indonesia Maju  Warganet twitter trendingkan Bu Susi Pudjiastuti dengan tagar #WeWantSUSI https://t.co/tMQU8sF5Hd  ;negatif
 Namanya Tak Masuk Kabinet Jokowi  Yusril Bilang Begini https://t.co/Ue19JR5M1K  ;negatif
 Namanya tak Nongol di Kabinet Jokowi  Tagar WeWantSusi Jadi Viral https://t.co/8W7VLXWgT1 https://t.co/vA9OQLgfxh  ;negatif
 Nampak jelas liberalisasi  artikel ini sama sekali tidak menyebutkan Tuhan sebagai sumber pemberi rezeki. Ck ck ck.. https://t.co/f09GMQjojq  ;negatif
 nangis beneran..sejadi jadinya super patah hati...mungkin bu susi capek karena di masa jabatan kabinet kerja sempat denger mau mundur tp ga dibolehin pak jokowi.  ;negatif
 Nangis Bu Susi nda jadi menteri kelautan lagi   @susipudjiastuti  ;negatif
 Nda liat bu susi di barisan menteri rada hampa gitu ya  ;negatif
 Ndak ada bu susi TThttps://t.co/YASHDROmh9  ;negatif
 Negara ini masih butuh menteri kaya bu susi.Ga banyak basa-basi  yang melanggar peraturan langsung tenggelamkan!!  ;negatif
 negeri para calo! Menteri Jokowi Cuma Ada 34  kok Pemerintah Siapkan 101 Mobil Baru? https://t.co/nMD8bFNKsk  ;negatif
 Nek Urip Ning Alam demoketeksi sing iso kualat sopo yo  P Yai ato P Jo ya ?Bener/seriusmubenghttps://t.co/Yb87UbgHNu  ;negatif
 Nelayan Bantul Kecewa Susi Tak Lagi Jadi Menteri https://t.co/YHLIocyZlE  ;negatif
 Nelayan Kecewa  Bu Susi Gak Jadi Menteri Lagi - Warta Ekonomi https://t.co/pgddtOGgnl  ;negatif
 Nelayan lebih kenal sosok Bu Susi dibandingkan Menteri KKP baru Edhy Prabowo #WeWantSusi https://t.co/izPbdXgNPf  ;negatif
 Nelayan NTT Kecewa Susi tak Lagi Jabat Menteri  Perikanan https://t.co/LP7G3e6L37 https://t.co/9Y8zPpobOA  ;negatif
 Nelayan Pangandaran Kecewa  Susi Pudjiastuti Tak Jadi Menteri Lagi https://t.co/TqlqXKeFvb https://t.co/Wz6E5nIboK  ;negatif
 Netizen Kecewa  Susi tak Lagi Jadi  Menteri https://t.co/pR5walSdMR https://t.co/4qBVaNAeuV  ;negatif
 Netizen kurang ajar  gara    nadiem makarim jadi mendikbud pada minta gojek gratis kalo kesekolah  ;negatif
 Netizen larang para menteri jangan asal ngebacot  sehingga membuat kegaduhan baru.Pada fokus kerja aja yang bener sesuai dibidangnya !!!.  ;negatif
 Ngeliat komposisi menteri pak @jokowi saya justru menilai beliau terbebani utk bagi   kursi menteri ke partai pendukung. Omong kosong itu periode ke 2 tanpa beban.      ;negatif
 ngeliat menteri kabinet baru. kayak liat lintas prestasi anak ips masuk FK  anak ipa masuk FE  ;negatif
 Ngeliatin formasi menteri baru berulang2 kali dan ternyata emang gaada nama beliau  sad banget :( https://t.co/rcF5Rpi3iJ  ;negatif
 Ngga ada ibu Susi  kabinet Jokowi sungguh gersang    ... https://t.co/f0MhMCVQxW  ;negatif
 Ngga seru kabinet menteri tanpa bu susi pudjiastuti  ;negatif
 Nggak ada Bu Susi  tapi pengennya walau nggak jabat  Bu Susi masih bisa buat handle perikanan Indonesia sih. Jadi kalo misal menteri skrg kurang tegas bisa langsung ditenggelemin sama bu Susi https://t.co/rvCkUUjGfu  ;negatif
 Nggak Usah Pakai Menteri Keuangan Kalau Ujung-Ujungnya Ngutang https://t.co/6hZkfmdsxS@jokowi @KemenkeuRI  ;negatif
 Ngoahahaha...Hanura Tak dapat Kursi Menteri  Jokowi Minta Maaf https://t.co/4SqbXV1HUU  ;negatif
 Ngobrol senja bersama bapa setelah 2 hari ga bertemu Bapa : (lagi ngoceh tentang menteri sekarang)Aku : tapi lebar Bu Susi ga masuk ya pa Bapa : iya soalnya kan jdi dimusuhin sama negara tetangga gara gara kapal nya ditenggelamkan terus  ;negatif
 NITIZEN : KAMI PATAH HATI  KARENA                   IBU SUSI TIDAK MASUK                   DALAM SUSUNAN KABINET                   KERJA PRESIDEN JOKOWI BU SUSI : AKU AKAN MENEMUKAN                  ONE PIECE  DAN MENJADI                  RAJA BAJAK LAUT   ;negatif
 Ntah apa yang menjadi pertimbangan Bapak @jokowi meninggalkan Bapak @IgnasiusJonan  yang telah berhasil memperjuangkan 51% saham freeport untuk Bangsa Indonesia dan Ibu @susipudjiastuti yang telah melaut hanguskan kapal Illegal fishing  tidak masuk dalam gerbong kabinet 2019/2024  ;negatif
 Ntah apa...yang merasuki...Menteri Jokowi Cuma Ada 34  kok Pemerintah Siapkan 101 Mobil Baru? https://t.co/Nb6QeKWIcL  ;negatif
 NU @nu_online menolak mendukung Prabowo-Sandi krn khawatir klu Beliau menang yg akan dijadikan Mentri Agama dr kalangan wahabi salafy Gak taunya yg diangkat jkw dr kalangan TNI.Makan tuh    https://t.co/EmM87xjtdD  ;negatif
 NU Kecewa Kadernya Tak Jadi Menteri Kata Ridwan  semestinya Jokowi mampu melihat siapa yg berkeringat   siapa yg tidak berkeringat dlm membantu pemenangannya.Bagi nahdliyyin  Ridwan menegaskan  menteri agama dari kalangan NU adlh harga mati.https://t.co/tCzRVYvEf4  ;negatif
 NU kecewa wakilnya gajadi menteri Muhammadiyah kecewa wakilnya gajadi menteri..Pak Jokowi now: Halah kabeh2 kok nuntut kudu dadi menteri.  ;negatif
 NU Sebut Para Kiai Tak Habis Pikir Pilihan Jokowi untuk Menteri Agama - VIVAnews https://t.co/iwpBlbKGEL  ;negatif
 Nyari Pak Ahok ternyata gg ada   https://t.co/cAyKrjheS6  ;negatif
 Oh baru tau gue kebijakan pertama menteri agama dan menkopolhukam itu ngawasin umat islam. Ga sekalian aja to the point bubarin aja?  ;negatif
 oh Bu Susi  .! semenjak ada kabinet jilid 2  saya kok jadi malas makan ikan ni bu @susipudjiastuti      ;negatif
 oh bu susi diajak mah diajak  cuma beliaunya yang gamau jadi menteri kelamaan. buuuuu :((((  ;negatif
" Ohww jadi NU minta jatah jabatan menteri....Ko\  terkesan pamrih ya.Gak habis pikir Gimana kalau menag nya dari non muslim  bisa"" @jokowi kena sumpah serapah dong ya #TolakMenag https://t.co/GciDE0dGAd  ";negatif
 oiyaa bu SUSI juga sudah gak jadi menteri KKP lagi heuheuheu  ;negatif
 Okay deh semua sdh pak @jokowi tunjuk sbg Menteri meski tak 100% memuaskan. Tapi tolong semua menteri diharuskan punya akun twitter dan gak baperan yg suka ngeblok follower.Meski hrs pakai admin setidaknya ada interaksi lgs dgn rakyat. Tdk ada gap komunikasi.  ;negatif
 Oke bu susi gak jadi menteri lagi hmm:( tapi sebagai gantinya ada nadiem makarim  wishnutama.  ;negatif
 oke kuciwo bu susi ga njabat menteri lagi.  ;negatif
 Oposisi enggak Oposisi enggak Oposisi enggak..hmm!?!?Enggak deh  dapet jatah soalnya kemarin ada yang sempat merajuk ngambek  kini sumringah lagi pak brewok\  b #JadiMentriJanganAngkuh https://t.co/qqv9cavKRP  ;negatif
 Orang Asli Papua Gak Ada dalam Kabinet Bapak.https://t.co/R0LJnnEIaT  ;negatif
 Orang Dayak jangan kan diberi kesempatan untuk jadi Menteri  diberi sepeda aja nggak pernah. Mudahan waktu reshuffle nanti ada orang Dayak yang diperhatikan oleh pak @jokowi  ;negatif
 Orang ini yg paling ngenes.Kemarin2 Jokowi udh jadi tuhannya dia.Yusril Ucapkan  Selamat Kepada Jokowi-maruf Atas Terbentuknya Kabinet Baruhttps://t.co/ZpxETRCDkg  ;negatif
 Orang2 mungkin bisa minta agar bu susi tetap menjabat  namun ya bu susi siapa? Beliau tidak   \ untouchable    seperti bu Sri imo. Perlu diingat kalo kursi menteri ini adalah salah satu   \ kue    yg harus dibagi antar partai koalisi hehe.  ;negatif
 Orang2 sibuk bikin tweet lucu ttg Nadiem Makarim jadi Mendikbud Dikti. Tapi orang2 kurang peka liat tweet ini kalo tujuan utama pendidikan yg pemerintah mau itu hanya buat mencetak pekerja.Bukan mencerdaskan kehidupan bangsa spt yg tercantum dlm Preambule UUD 1945. Miris   https://t.co/pFxVZmIctG  ;negatif
 Orang-orang bingung ga ada nama bu Susi di susunan nama menteri Kabinet Indonesia Maju  gua bingungin ke mana pak Jonan    ;negatif
 Orang-orang di Indonesia ini gabisa banget mendukung apa yang udah jadi pilihan Presiden sih  gak mungkin jokowi nunjuk menteri asal-asalan. Dikit dikit kritik liat kekuranganya kritis boleh tapi beri bukti. buktiin aja sama sikap diri dalam mengabdi pada negri.  ;negatif
 Organisasi massa sukarelawan pendukung Jokowi (Projo) kecewa karena Jokowi memasukan Prabowo ke dalam Kabinet Indonesia Maju. #updateTerus #KurasiKuriohttps://t.co/dkvRvQCiFu  ;negatif
 Organisasi relawan Pro Jokowi (Projo) batal bubar setelah sang Ketua Umum  Budi Arie Setiadi mendapatkan kursi wakil menteri (wamen).[abis mutung  dapet posisi  batal bubar] #plottwist https://t.co/p9fFTptubG  ;negatif
 Organisasi relawan Pro Jokowi (Projo) batal bubar. Batalnya Projo bubar dipastikan setelah sang Ketua Umum   Budi Arie Setiadi  mendapatkan kursi wakil menteri (wamen).   https://t.co/sG1neNloN0  ;negatif
 Ormas Pro Jokowi (Projo) yang selalu di belakang Jokowi akhirnya pamitan membubarkan diri. Penyebabnya adalah kekecewaan lantaran Prabowo Subianto  yang menjadi lawan pada Pilpres 2019  bergabung ke dalam Kabinet Indonesia Maju sebagai Menteri... https://t.co/06fxNVKN5P  ;negatif
 Otaknya mbah Goa yang palsu  makanya Ngibul mulu.https://t.co/vAn0mOlkM1  ;negatif
" Overheard abang abang: ""saya tuh gak setuju si Prabowo jadi menteri  dia kan rivall ""  ";negatif
 Pa @jokowiIni survey mentri dengan tingkat kepuasan tertinggi. Tlg sadar pa. #WeWantSUSIhttps://t.co/7zj4NdcgK  ;negatif
" PA 212: Jika kebijakan Menteri Agama melindungi penista agama  melindungi aliran sesat  memecah belah ulama  danmencurigai umat Islam  kami pastikan akan lawan secara konstitusional.""https://t.co/KdPu0yd39Y  ";negatif
 Pada nanyain Bu Susi kenapa nggak jadi menteri lagi*Kan Bu Susi lagi nungguin film nya tayang 24 Oktober nanti*Eh eh? Gimana gimana? https://t.co/mRXGnLarnl  ;negatif
 Pada sedih karena bu susi tidak berada di kabinet pak jokowi lagi  ;negatif
 pada sedih karna bu susi ga jadi menteri lagi atau sebenarnya dia sendiri yg udah ga mau jadi menteri lagi?  ;negatif
 Padahal dulu salah satu alasan mengapa saya memilih pak @jokowi karena menginginkan bu @susipudjiastuti untuk menjadi menteri perikanan kelautan 2 periode. Berusaha posting mungkin bu @susipudjiastuti dipanggilnya paling akhir  karena beliau paling istimewa#WeWantSUSI  ;negatif
 padahal Erick Thohir diharepin bisa ngisi Menpora  padahal Bu susi masih cocok isi menteri malah gak ada  ah semua itu cuma padahal        namanya juga politik  selalu gitu  ;negatif
 padahal harapan saya bu @susipudjiastuti  masih menjadi menteri pa @jokowi di kabinet kerja jilid II. kerja yang ikhlas dan cerdas menjadikan lautan indonesia aman dan nelayan senang. mungkin bisa dipertimbangkan kembali pak.       ;negatif
 Padahal ketika kampanye Jokowi sangat concern ke nawacita jilid II Tapi setelah menang lah kok malah di bredel!!!Ini siapa sih yang jadi penasihatnya?!Siapa lagi kalau bukan orang terdekat yang saat ini duduk jadi menteri.#KabinetKecewa#KabinetBaruHarapanBaru  ;negatif
 padahal masih inget waktu bu Susi menjadi menteri banyak yg mencela krn style beliau  sekarang pada jatuh cinta kan lu semua  makanya dont judge bu Susi by her cover  terima kasih bu  ibu gak akan tenggelam dalam ingatan kok akan selalu berlabuh menjadi panutan laut nusantara https://t.co/RO2DqfPu1P  ;negatif
 Padahal masih pengen bu Susi jadi menteri  ;negatif
 padahal menurut saya satu-satunya menteri yang menyelamatkan muka kabinet Jokowi yg lalu ya Bu Susi ini.. ckckckckck https://t.co/TwKYou8eTo  ;negatif
 Padahal ngarep erick thohir jd menpora  nadiem menkominfo. Apalah daya diriku hanyalah debu di tengah masyarakat.  Selamat para menteri terpilih semoga bisa mengemban tugasnya dgn baik  ;negatif
 Padahal pengen bgt Bu Susi jadi menteri lg   whyyyyyyyyy??? https://t.co/mm9W0GO8AH  ;negatif
 Padahal salah satu hal yang membuat saya tetap dukung pak Jokowi adalah kehadiran Bu Susi dalam jajaran menteri. Hari ini  sebagai rakyat  saya cukup kecewa dengan keputusan pak Presiden. Tapi sebagai rakyat juga  saya akan tetap mendukung pemerintah. Semoga kita lekas pulih.  ;negatif
 Padahal saya nunggu ganti menteri biar harga tiket turun. Makasih loh pak @jokowi . fix saya mau pindah negara aja deh.  ;negatif
 Padahal sudah pasang badan dlm melawan Umat dan melabeli pejuang Khilafah sebagai Gerakan Radikal yang wajib ditumpas  bahkan berkorban usus... https://t.co/xGAl5nYGG9  ;negatif
 Padahal tidak. Tidak ada satu pun nama senior kami yang ada di kabinet bapak.#KabinetKecewa#KabinetBaruHarapanBaru#TolakMenag #StopKriminalisasiUlama #instagramdownhttps://t.co/n7v4BDRhxQ  ;negatif
 Padahal w berharap bu susi salah satu menteri yang dipertahanin  tapi........... https://t.co/04ZLyb44pe  ;negatif
 Pagi pagi Masih sibuk sama tugas kuliah. Bener2 lagi Capek bgt  tiba-tiba Ada notif live streaming pengumuman menteri. Pas tau Kalo KKP ga Ibu @susipudjiastuti lagi  atiku soyo ambyar bu. Padahal selama ini Salah satu support sistem kuliah diperikanan itu Bu Susi :((  ;negatif
 Pagi2 patah hati.Bu Susi nggak ada dalam daftar menteri.Why  Pak Jokowi?  ;negatif
" Pah menurut ayuk nih menteri terbaik period kemaren cuma bu susi ya ga?""Setuju dah paling oke banget emang dia sih but now auk ah gelap tak ada harapan""*ketawa kenceng gue*                 ";negatif
 Pak @jokowi  ga masalah anak muda jd Mendikbud. Ga masalah pula Menag diisi eks jenderal. Ga masalah Bu @susipudjiastuti ga jd menteri kelautan lagi. Masalahnya  kenapa Prabowo ikut jd menteri juga? \   ;negatif
 Pak @jokowi  kenapa gak ada nama bu @susipudjiastuti  di list menteri      ;negatif
 pak @jokowi  Knpa menteri sekelas buk @susipudjiastuti  Tidak masuk kabinet kerja jilid 2 bapak.Ibu @susipudjiastuti begitu bagus kerja dan telah terbukti.#susipudjiastuti  ;negatif
 Pak @jokowi  menteri itu gak usah pake wakil menteri.... itu dah salah aturan gak ada di UU juga. Trimakasih... #WamenKabinetIndonesiaMaju  ;negatif
 Pak @jokowi  saya kecewa dengan anda  karena ibu susi tidak jadi menteri lagi.... Hati nurani nya bapak dimana sih  jangan hanya membela kepentingan  ;negatif
 Pak @jokowi   bu @susipudjiastuti kok gak masuk jajaran menteri lagi..? Kinerjanya padahal bagus lo pak...  ;negatif
 pak @jokowi   bu @susipudjiastuti nya kemana ih kok ga ada di deretan menteri bapak di 2019       ;negatif
 Pak @jokowi   untuk peronbakan kabinet berikutnya  di pertimbangkan bu @susipudjiastuti dan @Yusrilihza_Mhd  ;negatif
 pak @jokowi . Buk @susipudjiastuti Kok gak jadi menteri lagi? #WeWantSUSI #WeWantSUSI  ;negatif
 Pak @jokowi .... Kemana srikandi @susipudjiastuti kami?  Kami kecewa nama bu susi tdk ada dlm jajaran kabinet yg bapak umumkan pagi ini   https://t.co/Kxam2F1wzR  ;negatif
 Pak @jokowi bu @susipudjiastuti harus masuk kabinet lagi. #WeWantSUSI  ;negatif
 Pak @jokowi coba kalau cari menteri itu yang amanah jangan seperti ini https://t.co/LEwLq1PqDp  ;negatif
 Pak @jokowi dlm situasi ekonomi saat ini rakyat diperintah kencangkan ikat pinggang  tapi kabinet bapak semakin gemuk   Selamat berbagi kue kekuasaan  ;negatif
 Pak @jokowi gak bisa nemuin srikandi lain lagi? Jumlah menteri perempuan kok kayaknya segitu2 aja.. https://t.co/mXupzglR6L  ;negatif
 Pak @jokowi Ibu @susipudjiastuti dan Pak @IgnasiusJonan kemana ? Baru kali ini saya merasa kehilangan Menteri  biasanya bodoh amat  ;negatif
 Pak @jokowi ini loh salah satu Menteri terbaik yg anda punya kok malah dikorbankan hanya utk kompromi politik https://t.co/O1Fr9vPEuJ  ;negatif
 Pak @jokowi jgn byk berjanji  katanya tanpa beban  katanya main copot menteri yg gak becus kerja. Tapi mempertahankan Bu @susipudjiastuti msuk kabinet sj tdk mampu. #WeWantSUSI  ;negatif
" Pak @jokowi juga gak tahu nama""menterinya andai tak dapat bocoran    A.M. Hendropriyono menilai ada kesalahan penempatan kursi menteri di Kabinet Jokowi. Dia pun mengusulkan harus ada tata kerja yang baku di dalam kabinet.https://t.co/rpIY2kk7t7  ";negatif
 Pak @jokowi kalo ada menteri yg seneng bikin gaduh pecat aja  hati2 pak banyak penjilat. Menteri yg suka nakut2i rakyat itu pasti ga bisa kerja pecaaat... sayang waktu mas  ;negatif
 Pak @jokowi kalo krn tekanan partai 2   bpk gak bawa lg bu susi dalam kabinet  anda payah lah... Katanya tanpa beban... Koq belum mulai kerja sdh melempem...  ;negatif
 Pak @jokowi kami rakyat Indonesia ingin bu @susipudjiastuti kembali menjabat menteri KKP.Untuk saat ini kami rasa belum ada yg lebih baik dari beliau di bidangnya.#WeWantSUSI  ;negatif
 Pak @jokowi kemana menteri kesayangan kami ibu @susipudjiastuti ?!. Kenapa harus bapak edhy prabowo ?!!!#WeWantSUSI #WeWantSUSI https://t.co/pyXvUo9RnT  ;negatif
 Pak @jokowi kenapa Bu @susipudjiastuti tdk ada lagi dalam kabinet menteri???Give us the reason why    #WeWantSUSI  ;negatif
 Pak @jokowi kenapa bu susi ga jadi menteri lagi??? Aku sedih soalnya bu susi keren https://t.co/hGA60bNgwy  ;negatif
 Pak @jokowi kenapasi bu Susi nggak jadi menteri lagi? Pak Ahok juga kudunya jadi menteri. Periode terakhir pak  kudu joss.  ;negatif
 Pak @jokowi klo perlu dan kalo bisa saya datangi anda dan saya mohon kembalikan Bu @susipudjiastuti jd menteri kelautan.. please pak       ;negatif
 Pak @jokowi kok Bu @susipudjiastuti dan pak @IgnasiusJonan Tidak ada di kabinet?   ;negatif
 Pak @jokowi kok bu @susipudjiastuti gak masuk. Mestinya org udah berprestasi besar bgt mestinya bpk pake. Kok malah gantinya sama partai yg gak jelas ? Bpk mau masukin maling lagi ke indonesia ? Aku gak percaya dgn menteri kelautan pilihan bapak. Sungguh.. kecewa.   ;negatif
 Pak @jokowi Mana Bu @Susipudjiastuti koga jqfi menteri lagi ... Pak Panggil dong Bu Susi #WeWantSUSI  ;negatif
 Pak @jokowi mana menteri terbaik Bu @susipudjiastuti  ;negatif
 Pak @jokowi masyarakat NU kecewa dg susunan menteri saat ini. Dimana NU kurang mendapat apresiasi dg baik meski sudah berjuang keras melawan doktrinasi ekstrimis   gerakan khilafahnya. Kiranya dpt dipertimbangkan Wakil menteri Agama dari NU   anggota pertimbangan Presiden dari NU https://t.co/t3m5LlB6lz  ;negatif
 Pak @jokowi mohon itu Wakil Menteri Agama Suruh Bicara yg Jujur Jangan Bohong Melulu Ntar Bapak Jg Kena Imbasnya Mengangkat Wakil Menteri Pembohong https://t.co/Yi6lmjlvtz  ;negatif
 Pak @jokowi mohon memang hak Anda memilih menteri sesuai keinginan anda.. tapi memberikan jabatan menteri disektor kelautan kepada perwakilan Partai itu adalah TINDAKAN GEGABAH! Jng sampai semua yg sudah dibangun dg baik jd HANCUR oleh keserakahan!! #WeWantSUSI  ;negatif
 Pak @jokowi njenengan dulu pernah bilang kalo akan ada menteri usianya dibawah 30 th dan bilang juga kalo akan ada menteri dr kepala daerah....kok mbleset pak? Parpol minta jatah banyak ya pak?  ;negatif
 Pak @jokowi pas PilPres saya pilih anda karena saya takut Bu @susipudjiastuti tergantikan. Tapi setelah melihat #WeWantSUSI saya kecewa  saya sakit hati. Bu Susi tidak ada di jajaran para menteri.Tau gini Pak  saya golput ajah. Karena saya tau perasaan nelayan pesisir.  ;negatif
 Pak @jokowi pilih @susipudjiastutijadi menteri karena pak jokowi butuh orang gila untuk melakukan terobosan .Terlalu banyak orang waras TAPI TAK BISA KERJA !!#TerimaKasihBuSusi @susipudjiastuti youre such an inspiration! https://t.co/GgBUEz3qpY  ;negatif
 pak @jokowi please  kenapa bu susi tidak jadi menteri lagi? apa yang kurang  kinerja beliau sudah sangat bagus  tolong laah pak. #WeWantSUSI https://t.co/8mbA8aiUzT  ;negatif
" Pak @jokowi sadar nggak siy..yg butuh org2 gila""seperti bu susi itu bukan bapak  tapi rakyat. Memang menteri itu pembantu presiden  tp membantu utk melayani rakyat. Klo anda sudah gak mendengarkan rakyat  trus anda melayani siapa pak?  ";negatif
 Pak @jokowi saya kecewa  bu susi  pak jonan  pak a candra tidak masuk kabinet. Juga masih belum memahami mengapa mantan tentara malah jdi menag dan mentri kesehatan.Njenengan ini sedang menyusun pembantu presiden apa menyusun tentara perang  ;negatif
 Pak @jokowi Saya mau nanya nih  kok bu @susipudjiastuti Gak ada di kabinet menteri tahun 2019 - 2024 ya  padahal kerja nyatanya terbukti lho  ;negatif
 Pak @jokowi tolong #KakVeto @mohmahfudmd digaji harian saja karena dia menjadi pembantu hanya sambilan semata.Rugi kami yang taat membayar pajak kalau menteri mentalnya seperti itu.  ;negatif
 Pak @jokowi tolong kembalikan Bu Susi jadi menteri bapak.. tolong pak.. #WeWantSUSI  ;negatif
 Pak @jokowi tolong lah ini kenapa Bu @susipudjiastuti gak masuk kabinet???Mau ditenggelemin apa gimana nih Pak?  ;negatif
 Pak @jokowi tolong masukkan kembalikan Bu Susi menjadi Menteri Kelautan dan Perikanan  ;negatif
 Pak @jokowi tolong perhatikan aspirasi rakyat dengan tagar #WeWantSUSI bu @susipudjiastuti layak jadi menteri lagi. Jika tugasnya sudah dianggap cukup di laut  Akan bagus juga next  jadi menteri kehutanan  beliau his aberantas mafia hutan dan illegal logging. #WeWantSUSI  ;negatif
 pak @jokowi yg terhormat Mohon di jawab dg jujur knp ibu mentri @susipudjiastuti tidak masuk kabinet baru bapak ?terimakasih..  ;negatif
 Pak @jokowi   bu @susipudjiastuti dan @basuki_btp nggak masuk kabinet ? mohon pertimbangan pak ....  ;negatif
 Pak @jokowi   kami ingin Ibu @susipudjiastuti kembali masuk dalam kabinet.#WeWantSUSI  ;negatif
 Pak @jokowi  kalau misalnya ibu @susipudjiastuti  tidak masuk Dalam kabinet bapak Kami rakyat Twitter sangat sangat kecewa !!!!!!!!!!#W  ;negatif
 Pak @jokowi  menteri LH   Kehutanannya Siti Nurbaya BAKAR? Yah... Gimana dong Pak  kebakaran lagi ntar   https://t.co/HiLju2gdJI  ;negatif
